participant_code,consent,generation,session_code,session_label,treatment_appeal,example_color,chain_code,selected_feedback_index,selected_feedback_message,selected_feedback_grid_state,selected_feedback_author,feedback_message,feedback_grid_state,birthyear,gender,period,revenue,cost,points,plants_treated,grid_state,period_in_chain,num_plants_fed,selected_feedback_grid_state_flatten,grid_state_flatten,feedback_grid_state_flatten
52ne7ta0,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,The field yields a higher output when you use only one yellow nutrient for each plant for each round! I seemed to get a lower amount of points when I played around with the blue and red nutrients and the higher amount of points when I gave each plant 1 yellow nutrient.,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1995,Female,1,872,72,800,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",19,9,010-101-010-101-010-101-010-101-010,010-010-010-101-010-010-101-101-010,010-010-010-010-010-010-010-010-010
52ne7ta0,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,The field yields a higher output when you use only one yellow nutrient for each plant for each round! I seemed to get a lower amount of points when I played around with the blue and red nutrients and the higher amount of points when I gave each plant 1 yellow nutrient.,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1995,Female,2,694,78,616,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",20,9,010-101-010-101-010-101-010-101-010,010-101-010-101-010-101-010-101-010,010-010-010-010-010-010-010-010-010
52ne7ta0,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,The field yields a higher output when you use only one yellow nutrient for each plant for each round! I seemed to get a lower amount of points when I played around with the blue and red nutrients and the higher amount of points when I gave each plant 1 yellow nutrient.,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1995,Female,3,646,54,592,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",21,9,010-101-010-101-010-101-010-101-010,010-010-010-010-010-010-010-010-010,010-010-010-010-010-010-010-010-010
52ne7ta0,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,The field yields a higher output when you use only one yellow nutrient for each plant for each round! I seemed to get a lower amount of points when I played around with the blue and red nutrients and the higher amount of points when I gave each plant 1 yellow nutrient.,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1995,Female,4,643,66,577,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",22,9,010-101-010-101-010-101-010-101-010,010-010-010-101-010-010-010-020-010,010-010-010-010-010-010-010-010-010
52ne7ta0,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,The field yields a higher output when you use only one yellow nutrient for each plant for each round! I seemed to get a lower amount of points when I played around with the blue and red nutrients and the higher amount of points when I gave each plant 1 yellow nutrient.,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1995,Female,5,812,54,758,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",23,9,010-101-010-101-010-101-010-101-010,010-010-010-010-010-010-010-010-010,010-010-010-010-010-010-010-010-010
52ne7ta0,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,The field yields a higher output when you use only one yellow nutrient for each plant for each round! I seemed to get a lower amount of points when I played around with the blue and red nutrients and the higher amount of points when I gave each plant 1 yellow nutrient.,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1995,Female,6,916,54,862,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",24,9,010-101-010-101-010-101-010-101-010,010-010-010-010-010-010-010-010-010,010-010-010-010-010-010-010-010-010
pbwns0ak,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,"The field yields a higher output when yellows are used on circle, cross, and heart shaped flowers, and 2 seems to help produce a higher output. Alternatively, you can reduce the yellows to 1, and increase the blues to two on the triangle and lower left cross.","[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",1994,Male,1,731,72,659,8,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",19,8,010-101-010-101-010-101-010-101-010,010-101-010-101-000-101-010-101-010,020-101-020-101-010-101-101-101-010
pbwns0ak,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,"The field yields a higher output when yellows are used on circle, cross, and heart shaped flowers, and 2 seems to help produce a higher output. Alternatively, you can reduce the yellows to 1, and increase the blues to two on the triangle and lower left cross.","[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",1994,Male,2,886,96,790,9,"[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",20,9,010-101-010-101-010-101-010-101-010,020-101-020-101-010-101-020-101-010,020-101-020-101-010-101-101-101-010
pbwns0ak,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,"The field yields a higher output when yellows are used on circle, cross, and heart shaped flowers, and 2 seems to help produce a higher output. Alternatively, you can reduce the yellows to 1, and increase the blues to two on the triangle and lower left cross.","[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",1994,Male,3,863,88,775,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":2,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":2,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",21,9,010-101-010-101-010-101-010-101-010,010-101-010-201-010-101-201-101-010,020-101-020-101-010-101-101-101-010
pbwns0ak,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,"The field yields a higher output when yellows are used on circle, cross, and heart shaped flowers, and 2 seems to help produce a higher output. Alternatively, you can reduce the yellows to 1, and increase the blues to two on the triangle and lower left cross.","[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",1994,Male,4,790,104,686,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",22,9,010-101-010-101-010-101-010-101-010,010-101-010-102-010-101-102-101-010,020-101-020-101-010-101-101-101-010
pbwns0ak,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,"The field yields a higher output when yellows are used on circle, cross, and heart shaped flowers, and 2 seems to help produce a higher output. Alternatively, you can reduce the yellows to 1, and increase the blues to two on the triangle and lower left cross.","[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",1994,Male,5,748,96,652,9,"[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",23,9,010-101-010-101-010-101-010-101-010,020-101-010-101-020-101-101-101-010,020-101-020-101-010-101-101-101-010
pbwns0ak,1,4,a0q2dw15,la2g4,low_appeal,red,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,"The field yields a higher output when yellows are used on circle, cross, and heart shaped flowers, and 2 seems to help produce a higher output. Alternatively, you can reduce the yellows to 1, and increase the blues to two on the triangle and lower left cross.","[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",1994,Male,6,844,96,748,9,"[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",24,9,010-101-010-101-010-101-010-101-010,020-101-020-101-010-101-101-101-010,020-101-020-101-010-101-101-101-010
lwpimdbn,1,4,a0q2dw15,la2g4,low_appeal,yellow,13mv1qsc5_rbsyzu1tL,2,"The field yields a higher output when yellow is used on its own, or 1 blue is combined with 1 red. I used 1 yellow for circle, heart, and cross shapes; 1 blue + 1 red for star, triangle, and square shapes.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}]]",lem7d1w8,"The field yields a higher output when you only use yellow nutrients. The highest score I achieved was when I gave 1 yellow nutrient to each plant. However, it is possible that giving 2 yellows to some plants or none at all may improve the score. For a consistent output I would recommend sticking to using 1 yellow.","[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",2001,Male,1,706,90,616,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1}]]",19,9,010-101-010-101-010-101-010-101-010,010-101-101-010-101-010-101-101-101,010-010-010-010-010-010-010-010-010
